S	2.47	40.03	-18.27	-0.06	-1.00	0.14	5.74	-0.06	-4.27						
S	2.47	40.03	-18.27	-0.06	-0.99	0.14	6.23	-0.24	-4.58						
S	2.47	40.03	-18.27	-0.05	-1.00	0.14	6.71	-0.37	-4.94						
S	2.47	40.03	-18.27	-0.06	-1.01	0.14	7.45	-0.37	-5.31						
S	2.47	40.03	-18.27	-0.06	-1.01	0.14	8.30	-0.37	-6.16						
S	2.47	40.03	-18.27	-0.06	-1.01	0.12	9.52	-0.49	-7.14						
S	2.64	40.10	-18.08	-0.06	-1.02	0.13	11.41	-0.37	-8.48						
S	2.64	40.10	-18.08	-0.06	-1.02	0.13	12.27	-0.49	-9.58						
S	2.64	40.10	-18.08	-0.05	-1.04	0.14	13.61	-0.31	-10.86						
S	2.64	40.10	-18.08	-0.04	-1.07	0.14	14.47	-0.43	-12.82						
S	2.64	40.10	-18.08	-0.04	-1.12	0.13	14.53	-0.92	-15.44						
S	1.40	40.76	-16.98	-0.03	-1.13	0.16	12.33	-0.61	-19.29						
S	1.40	40.76	-16.98	-0.05	-1.11	0.14	10.62	-1.65	-25.15						
S	1.40	40.76	-16.98	-0.04	-1.15	0.14	10.62	-1.65	-25.15						
S	1.40	40.76	-16.98	-0.04	-1.14	0.14	10.13	-2.01	-28.69						
S	1.40	40.76	-16.98	-0.05	-1.14	0.15	9.95	-2.32	-37.17						
S	1.40	40.76	-16.98	-0.04	-1.17	0.14	10.50	-2.38	-41.44						
S	-0.5	0	40.6	0	-17.1	5	-0.0	6	-1.1	6	0.1	0	10.07	-2.44	-46.08
S	-0.5	0	40.6	0	-17.1	5	-0.0	7	-1.1	2	0.1	0	9.95	-2.08	-50.90
S	-0.5	0	40.6	0	-17.1	5	-0.0	8	-1.0	9	0.1	3	10.80	-1.65	-55.79
S	-0.5	0	40.6	0	-17.1	5	-0.1	1	-1.0	6	0.1	1	12.08	-1.46	-64.03
S	-0.5	0	40.6	0	-17.1	5	-0.1	2	-1.0	5	0.1	3	12.08	-1.46	-64.03
S	-2.0	0	40.0	4	-16.8	5	-0.1	2	-1.0	7	0.1	3	14.40	-2.20	-67.26
S	-2.0	0	40.0	4	-16.8	5	-0.1	6	-1.0	1	0.1	2	15.38	-3.78	-71.90
S	-2.0	0	40.0	4	-16.8	5	-0.1	7	-0.9	6	0.1	3	16.17	-4.82	-73.06
S	-2.0	0	40.0	4	-16.8	5	-0.1	9	-0.9	9	0.1	0	18.07	-6.04	-73.85
S	-2.0	0	40.0	4	-16.8	5	-0.2	2	-0.9	7	0.1	1	19.23	-8.12	-75.38
S	-4.3	0	39.3	6	-16.9	1	-0.2	2	-0.9	8	0.1	0	19.23	-8.42	-75.32
S	-4.3	0	39.3	6	-16.9	1	-0.2	6	-0.9	2	0.0	9	17.70	-9.58	-74.89
S	-4.3	0	39.3	6	-16.9	1	-0.2	7	-0.9	3	0.0	8	17.46	-10.44	-73.97
S	-4.3	0	39.3	6	-16.9	1	-0.3	3	-0.9	0	0.0	0	15.56	-11.29	-72.51
S	-5.9	2	37.5	4	-15.2	7	-0.3	3	-0.9	0	0.0	4	14.34	-10.56	-71.11
S	-5.9	2	37.5	4	-15.2	7	-0.3	9	-0.8	4	0.0	3	13.24	-9.95	-68.97
S	-5.9	2	37.5	4	-15.2	7	-0.3	8	-0.8	5	0.0	2	12.02	-9.40	-66.71
S	-5.9	2	37.5	4	-15.2	7	-0.4	1	-0.8	4	0.0	2	9.40	-8.24	-60.42
S	-7.4	2	36.4	3	-15.8	4	-0.4	4	-0.8	2	0.0	4	8.97	-7.39	-57.74
S	-7.4	2	36.4	3	-15.8	4	-0.4	4	-0.8	2	0.0	3	8.18	-5.62	-51.39
S	-7.4	2	36.4	3	-15.8	4	-0.4	4	-0.8	0	0.0	6	8.00	-5.07	-47.97
S	-7.4	2	36.4	3	-15.8	4	-0.4	2	-0.7	9	0.0	6	8.73	-4.33	-45.04
S	-7.4	2	36.4	3	-15.8	4	-0.4	4	-0.8	1	0.0	6	10.62	-4.21	-43.03
S	-7.4	2	36.4	3	-15.8	4	-0.4	5	-0.8	2	0.0	6	12.08	-3.91	-40.83
S	-7.6	9	35.4	9	-15.0	5	-0.4	6	-0.7	9	0.0	7	12.33	-3.85	-38.45
S	-7.6	9	35.4	9	-15.0	5	-0.4	6	-0.7	7	0.0	7	12.82	-4.27	-35.52
S	-7.6	9	35.4	9	-15.0	5	-0.4	6	-0.7	9	0.0	5	13.67	-5.19	-32.71
S	-7.6	9	35.4	9	-15.0	5	-0.4	9	-0.7	8	0.0	3	14.59	-6.04	-27.95
S	-8.9	2	34.4	0	-15.3	4	-0.4	7	-0.7	8	0.0	3	14.28	-6.41	-25.09
S	-8.9	2	34.4	0	-15.3	4	-0.4	9	-0.7	9	0.0	0	14.53	-6.84	-22.58
S	-8.9	2	34.4	0	-15.3	4	-0.4	9	-0.7	9	0.0	0	14.10	-7.20	-20.75
S	-8.9	2	34.4	0	-15.3	4	-0.5	0	-0.8	0	-0.	02	13.79	-7.14	-18.80
S	-8.9	2	34.4	0	-15.3	4	-0.5	1	-0.8	0	-0.	02	12.88	-6.59	-16.48
S	-8.9	2	34.4	0	-15.3	4	-0.5	1	-0.8	0	-0.	02	11.96	-6.10	-14.28
S	-9.4	4	34.3	8	-14.5	0	-0.5	1	-0.8	2	-0.	05	10.99	-5.31	-12.21
S	-9.4	4	34.3	8	-14.5	0	-0.5	2	-0.8	2	-0.	04	10.68	-4.52	-10.50
S	-9.4	4	34.3	8	-14.5	0	-0.5	2	-0.8	1	-0.	04	9.46	-3.78	-9.03
S	-9.4	4	34.3	8	-14.5	0	-0.5	2	-0.7	9	-0.	03	6.41	-2.14	-4.94
S	-9.4	4	34.3	8	-14.5	0	-0.5	2	-0.8	1	-0.	03	5.43	-1.59	-2.69
S	-10.	23	34.	01	-14.	39	-0.	51	-0.	76	0	.03	4.03	-0.92	-0.67
S	-10.	23	34.	01	-14.	39	-0.	49	-0.	82	0	.02	3.11	0.49	3.72
S	-10.	23	34.	01	-14.	39	-0.	50	-0.	83	0	.03	3.23	0.79	4.52
S	-10.	23	34.	01	-14.	39	-0.	50	-0.	82	0	.03	2.62	1.34	5.19
S	-10.	23	34.	01	-14.	39	-0.	49	-0.	84	0	.02	2.81	1.83	5.68
S	-9.1	9	34.6	6	-13.2	1	-0.4	9	-0.8	4	0.0	0	3.23	2.08	5.68
S	-9.1	9	34.6	6	-13.2	1	-0.4	9	-0.8	5	0.0	1	3.72	2.44	6.23
S	-9.1	9	34.6	6	-13.2	1	-0.4	8	-0.8	7	0.0	1	3.85	2.08	6.53
S	-9.1	9	34.6	6	-13.2	1	-0.4	8	-0.8	8	0.0	2	3.72	1.77	6.65
S	-9.1	9	34.6	6	-13.2	1	-0.4	9	-0.8	9	0.0	1	3.78	1.34	6.84
S	-9.1	2	34.4	8	-14.2	3	-0.5	0	-0.8	6	0.0	2	3.23	0.92	7.32
S	-9.1	2	34.4	8	-14.2	3	-0.5	0	-0.8	7	0.0	1	2.44	0.43	8.48
S	-9.1	2	34.4	8	-14.2	3	-0.5	0	-0.8	7	-0.	01	2.26	-0.85	10.86
S	-9.1	2	34.4	8	-14.2	3	-0.4	9	-0.8	9	-0.	02	2.44	-0.98	11.60
S	-9.1	2	34.4	8	-14.2	3	-0.4	8	-0.9	2	-0.	03	2.75	-0.73	11.60
S	-8.9	2	34.7	8	-14.1	8	-0.4	9	-0.9	2	-0.	03	3.05	0.18	10.62
S	-8.9	2	34.7	8	-14.1	8	-0.4	7	-0.9	3	-0.	02	3.11	1.22	9.95
S	-8.9	2	34.7	8	-14.1	8	-0.4	7	-0.9	3	-0.	01	3.54	2.20	9.22
S	-8.9	2	34.7	8	-14.1	8	-0.4	7	-0.9	2	0.0	2	4.15	2.93	8.24
S	-8.9	2	34.7	8	-14.1	8	-0.4	6	-0.9	2	0.0	3	4.21	3.66	6.96
S	-8.7	8	35.2	4	-14.3	8	-0.4	6	-0.8	9	0.0	4	3.78	2.81	6.71
S	-8.7	8	35.2	4	-14.3	8	-0.4	7	-0.8	8	0.0	2	3.97	1.59	7.14
S	-8.7	8	35.2	4	-14.3	8	-0.4	9	-0.8	4	-0.	01	3.60	0.24	7.93
S	-8.7	8	35.2	4	-14.3	8	-0.4	9	-0.8	4	-0.	02	2.75	-0.49	9.22
S	-8.7	8	35.2	4	-14.3	8	-0.4	9	-0.8	3	-0.	03	1.65	-0.98	10.99
S	-8.1	2	34.8	1	-13.8	4	-0.5	1	-0.8	2	-0.	07	-0.31	-1.65	15.32
S	-8.1	2	34.8	1	-13.8	4	-0.5	1	-0.8	5	-0.	10	-0.98	-0.92	17.46
S	-8.1	2	34.8	1	-13.8	4	-0.5	1	-0.8	5	-0.	11	-2.44	0.79	19.35
S	-8.1	2	34.8	1	-13.8	4	-0.5	1	-0.8	1	-0.	09	-5.49	2.56	21.97
S	-8.1	2	34.8	1	-13.8	4	-0.4	9	-0.7	5	-0.	05	-7.57	4.58	25.02
S	-8.1	2	34.8	1	-13.8	4	-0.4	9	-0.7	9	-0.	02	-7.39	6.29	27.83
S	-8.1	4	35.0	2	-13.9	0	-0.5	0	-0.7	6	-0.	01	-8.00	7.32	31.13
S	-8.1	4	35.0	2	-13.9	0	-0.4	9	-0.6	9	0.0	1	-9.09	8.36	35.03
S	-8.1	4	35.0	2	-13.9	0	-0.4	7	-0.7	5	0.0	4	-7.69	9.09	39.31
S	-8.1	4	35.0	2	-13.9	0	-0.4	5	-0.7	7	0.0	5	-6.41	9.22	43.70
S	-8.1	4	35.0	2	-13.9	0	-0.4	7	-0.7	3	0.0	1	-7.20	9.34	48.28
S	-6.7	3	36.9	9	-14.5	1	-0.4	6	-0.8	5	-0.	04	-6.71	9.28	53.10
S	-6.7	3	36.9	9	-14.5	1	-0.4	6	-0.8	5	-0.	04	-5.80	9.64	56.95
S	-6.7	3	36.9	9	-14.5	1	-0.3	7	-0.8	8	0.0	0	-7.51	10.86	59.94
S	-6.7	3	36.9	9	-14.5	1	-0.3	7	-0.8	8	0.0	0	-7.69	11.54	61.65
S	-6.7	3	36.9	9	-14.5	1	-0.3	5	-0.8	9	0.0	3	-6.35	12.51	62.26
S	-6.7	3	36.9	9	-14.5	1	-0.3	4	-0.8	6	0.1	0	-4.21	13.06	61.46
S	-5.1	8	37.6	3	-15.1	2	-0.3	1	-0.8	6	0.0	9	3.23	12.76	62.01
S	-5.1	8	37.6	3	-15.1	2	-0.3	2	-0.8	8	0.1	0	8.06	12.15	62.13
S	-5.1	8	37.6	3	-15.1	2	-0.2	8	-0.9	9	-0.	01	11.11	11.29	64.27
S	-5.1	8	37.6	3	-15.1	2	-0.2	8	-0.9	9	-0.	01	8.54	8.67	66.71
S	-5.1	8	37.6	3	-15.1	2	-0.3	0	-0.9	9	-0.	04	3.48	6.47	68.79
S	-3.1	2	38.7	2	-14.3	8	-0.3	0	-0.9	0	-0.	12	-2.32	5.31	71.72
S	-3.1	2	38.7	2	-14.3	8	-0.2	7	-1.0	2	-0.	15	-11.47	4.94	75.44
S	-3.1	2	38.7	2	-14.3	8	-0.2	0	-1.1	0	-0.	12	-15.32	7.02	74.89
S	-3.1	2	38.7	2	-14.3	8	-0.1	9	-1.0	6	-0.	02	-19.78	9.95	71.11
S	-3.1	2	38.7	2	-14.3	8	-0.1	7	-1.0	2	0.0	9	-22.09	12.45	67.57
S	-1.1	8	39.6	9	-16.2	6	-0.1	5	-1.0	0	0.1	6	-21.73	12.76	64.15
S	-1.1	8	39.6	9	-16.2	6	-0.1	3	-1.0	1	0.1	8	-17.40	11.17	63.66
S	-1.1	8	39.6	9	-16.2	6	-0.1	3	-0.9	9	0.1	6	-15.44	9.09	63.35
S	-1.1	8	39.6	9	-16.2	6	-0.1	3	-1.0	1	0.0	9	-13.12	6.53	62.87
S	1.55	39.31	-16.30	-0.11	-1.04	0.07	-10.99	4.88	62.38						
S	1.55	39.31	-16.30	-0.09	-1.11	0.06	-8.79	3.11	59.94						
S	1.55	39.31	-16.30	-0.09	-1.11	0.02	-10.31	2.44	57.19						
S	1.55	39.31	-16.30	-0.10	-1.13	0.02	-12.08	2.75	53.59						
S	1.55	39.31	-16.30	-0.08	-1.12	0.03	-13.85	3.30	50.17						
S	3.19	39.84	-16.54	-0.06	-1.09	0.10	-15.75	4.27	46.20						
S	3.19	39.84	-16.54	-0.08	-1.14	0.13	-17.88	6.35	40.71						
S	3.19	39.84	-16.54	-0.01	-1.13	0.17	-20.45	7.39	38.57						
S	3.19	39.84	-16.54	-0.06	-1.04	0.12	-21.06	8.12	33.20						
S	4.04	39.71	-17.37	-0.02	-1.08	0.14	-15.56	7.45	26.12						
S	4.04	39.71	-17.37	-0.02	-1.07	0.12	-13.12	5.98	22.71						
S	4.04	39.71	-17.37	-0.02	-1.07	0.12	-11.35	4.76	19.23						
S	4.04	39.71	-17.37	-0.04	-1.04	0.12	-9.77	3.17	15.38						
S	4.04	39.71	-17.37	-0.04	-1.04	0.12	-7.81	1.89	12.33						
S	4.04	39.71	-17.37	-0.04	-1.02	0.13	-6.04	0.85	10.19						
S	4.64	38.94	-18.58	-0.05	-1.01	0.12	-2.81	-0.37	6.53						
S	4.64	38.94	-18.58	-0.05	-1.00	0.12	-1.65	-0.85	5.55						
S	4.64	38.94	-18.58	-0.06	-1.00	0.12	-0.61	-1.34	5.07						
S	4.64	38.94	-18.58	-0.07	-1.00	0.09	-0.06	-1.59	4.94						
S	4.46	39.67	-18.47	-0.06	-1.00	0.08	-1.16	-1.40	5.19						
S	4.46	39.67	-18.47	-0.06	-1.00	0.07	-2.14	-1.28	5.13						
S	4.46	39.67	-18.47	-0.06	-1.00	0.09	-3.66	-0.98	5.07						
S	4.46	39.67	-18.47	-0.06	-1.00	0.09	-5.55	-0.55	4.88						
S	4.46	39.67	-18.47	-0.06	-0.97	0.10	-6.59	-0.43	4.64						
S	3.72	40.17	-17.36	-0.06	-0.99	0.11	-7.57	-0.18	4.58						
S	3.72	40.17	-17.36	-0.06	-0.99	0.13	-9.03	-0.18	4.46						
S	3.72	40.17	-17.36	-0.05	-0.98	0.15	-9.03	-0.18	4.58						
S	3.72	40.17	-17.36	-0.05	-0.98	0.15	-8.36	-0.24	4.70						
S	3.72	40.17	-17.36	-0.05	-0.99	0.13	-4.94	-0.24	4.82						
S	3.34	39.99	-18.46	-0.05	-1.00	0.13	-3.66	-0.06	4.52						
S	3.34	39.99	-18.46	-0.05	-1.00	0.13	-2.81	0.18	3.97						
S	3.34	39.99	-18.46	-0.05	-1.00	0.12	-1.71	0.67	3.42						
S	3.34	39.99	-18.46	-0.05	-0.99	0.12	-1.71	0.67	3.42						
S	3.34	39.99	-18.46	-0.05	-0.99	0.13	-1.65	0.67	3.23						
S	3.67	40.03	-18.35	-0.05	-0.99	0.13	-1.53	0.98	3.11						
S	3.67	40.03	-18.35	-0.05	-0.99	0.13	-1.40	1.10	2.81						
S	3.67	40.03	-18.35	-0.05	-0.99	0.13	-1.10	1.10	2.75						
S	3.67	40.03	-18.35	-0.05	-0.99	0.13	-1.10	1.16	2.81						
S	3.67	40.03	-18.35	-0.05	-0.98	0.14	-1.16	1.04	2.99						
S	3.91	39.92	-18.38	-0.05	-0.98	0.14	-0.79	0.73	3.05						
S	3.91	39.92	-18.38	-0.05	-0.99	0.13	-0.31	0.49	3.11						
S	3.91	39.92	-18.38	-0.05	-0.99	0.13	-0.06	0.18	3.11						
S	3.91	39.92	-18.38	-0.05	-0.99	0.13	0.12	-0.06	2.87						
S	3.91	39.92	-18.38	-0.05	-0.99	0.13	0.18	-0.06	2.87						
S	4.02	40.09	-18.90	-0.05	-0.99	0.13	0.06	0.18	2.99						
S	4.02	40.09	-18.90	-0.05	-0.99	0.13	0.12	0.37	3.05						
S	4.02	40.09	-18.90	-0.05	-0.99	0.13	0.06	0.67	2.93						
S	4.02	40.09	-18.90	-0.05	-0.99	0.13	0.00	0.67	2.81						
S	4.02	40.09	-18.90	-0.05	-1.00	0.13	-0.06	0.98	2.81						
S	4.44	40.10	-18.74	-0.05	-1.00	0.13	-0.06	1.22	2.62						
S	4.44	40.10	-18.74	-0.05	-0.99	0.13	-0.12	0.92	2.14						
S	4.44	40.10	-18.74	-0.05	-0.99	0.14	-0.06	0.79	1.83						
S	4.44	40.10	-18.74	-0.05	-0.99	0.14	0.18	0.67	1.83						
S	4.66	40.36	-18.52	-0.05	-0.99	0.13	0.31	0.61	1.71						
S	4.66	40.36	-18.52	-0.05	-0.99	0.13	0.43	0.37	1.77						
S	4.66	40.36	-18.52	-0.05	-0.99	0.13	0.31	0.24	1.53						
S	4.66	40.36	-18.52	-0.05	-0.99	0.13	0.37	0.12	1.46						
S	4.66	40.36	-18.52	-0.05	-0.99	0.13	0.31	0.18	1.53						
S	4.19	39.81	-18.15	-0.05	-0.99	0.14	0.31	0.31	1.65						
S	4.19	39.81	-18.15	-0.05	-0.99	0.14	0.37	0.12	1.53						
S	4.19	39.81	-18.15	-0.05	-0.99	0.14	0.43	0.06	1.65						
S	4.19	39.81	-18.15	-0.05	-0.99	0.13	0.43	0.18	1.71						
S	4.19	39.81	-18.15	-0.05	-1.00	0.13	0.67	0.00	1.22						
S	3.83	40.26	-18.96	-0.04	-1.00	0.13	0.55	-0.24	1.04						
S	3.83	40.26	-18.96	-0.05	-1.00	0.13	0.55	-0.43	0.79						
S	3.83	40.26	-18.96	-0.05	-1.00	0.13	0.49	-0.55	0.55						
S	3.83	40.26	-18.96	-0.04	-1.00	0.13	0.61	-0.67	0.18						
S	3.83	40.26	-18.96	-0.05	-0.99	0.14	1.53	-1.16	-0.92						
S	4.26	40.45	-17.92	-0.05	-0.99	0.14	2.38	-1.22	-1.28						
S	4.26	40.45	-17.92	-0.04	-1.00	0.14	3.60	-1.16	-1.65						
S	4.26	40.45	-17.92	-0.04	-1.01	0.13	4.70	-1.40	-2.32						
S	4.26	40.45	-17.92	-0.05	-1.00	0.13	5.43	-1.22	-2.93						
S	4.26	40.45	-17.92	-0.05	-1.00	0.13	6.10	-0.85	-3.72						
S	3.91	40.66	-18.02	-0.05	-1.01	0.13	6.84	-0.49	-4.64						
S	3.91	40.66	-18.02	-0.05	-1.01	0.13	7.87	0.49	-6.47						
S	3.91	40.66	-18.02	-0.04	-1.02	0.12	8.36	0.67	-8.00						
S	3.91	40.66	-18.02	-0.04	-1.05	0.12	9.22	0.43	-9.83						
S	3.91	40.66	-18.02	-0.04	-1.05	0.16	9.95	0.43	-12.08						
S	3.33	40.06	-17.74	-0.05	-1.03	0.13	10.80	0.37	-14.77						
S	3.33	40.06	-17.74	-0.03	-1.10	0.13	17.64	-0.18	-20.20						
S	3.33	40.06	-17.74	-0.01	-1.18	0.16	20.20	0.24	-23.99						
S	3.33	40.06	-17.74	-0.01	-1.20	0.18	20.20	0.24	-29.60						
S	3.33	40.06	-17.74	-0.03	-1.17	0.17	17.64	0.31	-36.25						
S	2.05	40.50	-17.21	-0.02	-1.17	0.19	18.31	0.18	-41.50						
S	2.05	40.50	-17.21	-0.04	-1.14	0.18	19.78	-0.37	-51.21						
S	2.05	40.50	-17.21	-0.03	-1.17	0.16	23.56	-2.08	-55.79						
S	2.05	40.50	-17.21	-0.04	-1.15	0.15	24.41	-2.81	-60.67						
S	2.05	40.50	-17.21	-0.06	-1.11	0.13	25.15	-3.60	-65.98						
S	0.38	40.66	-17.11	-0.08	-1.08	0.13	26.37	-4.64	-70.19						
S	0.38	40.66	-17.11	-0.10	-1.05	0.11	27.34	-6.04	-73.55						
S	0.38	40.66	-17.11	-0.15	-1.03	0.08	27.71	-8.67	-77.27						
S	0.38	40.66	-17.11	-0.18	-0.99	0.03	28.50	-9.16	-78.06						
S	-2.2	8	39.5	0	-15.6	7	-0.2	2	-0.9	0	0.0	4	27.16	-9.16	-78.12
S	-2.2	8	39.5	0	-15.6	7	-0.2	5	-0.8	9	0.0	2	26.61	-8.30	-75.38
S	-2.2	8	39.5	0	-15.6	7	-0.2	7	-0.8	7	0.0	2	26.37	-7.93	-73.55
S	-2.2	8	39.5	0	-15.6	7	-0.2	9	-1.0	2	-0.	00	36.07	-5.86	-73.73
S	-2.2	8	39.5	0	-15.6	7	-0.3	3	-0.8	6	-0.	02	29.24	-5.19	-68.42
S	-3.5	5	38.3	8	-14.7	0	-0.3	3	-0.8	7	-0.	01	29.24	-5.19	-68.42
S	-3.5	5	38.3	8	-14.7	0	-0.3	4	-0.8	4	0.0	2	24.48	-4.64	-62.93
S	-3.5	5	38.3	8	-14.7	0	-0.3	3	-0.9	2	-0.	00	24.05	-4.58	-60.55
S	-3.5	5	38.3	8	-14.7	0	-0.3	7	-0.8	7	-0.	01	21.18	-4.82	-58.41
S	-3.5	5	38.3	8	-14.7	0	-0.3	8	-0.8	9	-0.	00	19.04	-4.52	-56.70
S	-5.2	7	37.2	8	-14.3	9	-0.3	7	-0.9	2	-0.	01	18.13	-4.46	-52.86
S	-5.2	7	37.2	8	-14.3	9	-0.4	1	-0.8	9	-0.	01	16.97	-4.82	-51.88
S	-5.2	7	37.2	8	-14.3	9	-0.4	1	-0.9	0	-0.	02	14.83	-4.88	-49.01
S	-5.2	7	37.2	8	-14.3	9	-0.4	3	-0.8	9	-0.	04	13.18	-5.37	-47.36
S	-6.8	6	35.9	4	-13.6	4	-0.4	5	-0.8	6	-0.	05	10.68	-5.13	-45.47
S	-6.8	6	35.9	4	-13.6	4	-0.4	7	-0.8	1	-0.	05	8.42	-4.94	-42.48
S	-6.8	6	35.9	4	-13.6	4	-0.4	9	-0.8	1	-0.	05	6.96	-4.94	-39.00
S	-6.8	6	35.9	4	-13.6	4	-0.4	9	-0.8	1	-0.	08	5.31	-4.46	-35.03
S	-6.8	6	35.9	4	-13.6	4	-0.5	1	-0.7	7	-0.	08	2.01	-3.91	-31.07
S	-7.5	8	35.0	8	-14.1	0	-0.4	8	-0.7	8	-0.	05	0.06	-2.01	-23.19
S	-7.5	8	35.0	8	-14.1	0	-0.4	9	-0.7	7	-0.	04	0.49	-1.16	-20.32
S	-7.5	8	35.0	8	-14.1	0	-0.4	8	-0.7	7	-0.	01	0.67	0.85	-15.14
S	-7.5	8	35.0	8	-14.1	0	-0.4	8	-0.7	7	0.0	2	1.40	1.22	-12.82
S	-7.5	8	34.4	1	-12.5	0	-0.4	8	-0.7	6	0.0	0	2.87	1.34	-10.44
S	-7.5	8	34.4	1	-12.5	0	-0.4	9	-0.7	7	0.0	2	4.21	0.43	-5.68
S	-7.5	8	34.4	1	-12.5	0	-0.4	9	-0.7	7	0.0	3	4.21	0.43	-5.68
S	-7.5	8	34.4	1	-12.5	0	-0.4	9	-0.7	6	0.0	4	6.23	-0.24	-1.46
S	-7.5	8	34.4	1	-12.5	0	-0.4	7	-0.8	1	0.0	4	9.83	-1.89	0.67
S	-7.6	2	34.5	8	-13.9	3	-0.4	8	-0.8	7	-0.	02	11.11	-2.81	2.93
S	-7.6	2	34.5	8	-13.9	3	-0.5	0	-0.8	7	-0.	09	10.07	-3.97	4.64
S	-7.6	2	34.5	8	-13.9	3	-0.5	1	-0.8	8	-0.	11	8.06	-3.78	6.23
S	-7.6	2	34.5	8	-13.9	3	-0.5	0	-0.9	1	-0.	12	5.80	-2.93	7.81
S	-7.6	2	34.5	8	-13.9	3	-0.4	8	-0.9	1	-0.	11	3.11	-0.37	8.54
S	-7.4	8	35.4	1	-13.6	8	-0.4	6	-0.9	6	-0.	08	2.50	1.46	7.63
S	-7.4	8	35.4	1	-13.6	8	-0.4	6	-0.9	4	-0.	05	1.71	3.36	6.59
S	-7.4	8	35.4	1	-13.6	8	-0.4	5	-0.9	2	-0.	01	0.31	4.88	5.31
S	-7.4	8	35.4	1	-13.6	8	-0.4	4	-0.9	3	0.0	3	-1.16	5.80	4.09
S	-7.4	8	35.4	1	-13.6	8	-0.4	3	-0.9	3	0.0	3	-1.16	4.70	3.30
S	-7.0	9	35.0	5	-13.5	6	-0.4	3	-0.9	2	0.0	3	-0.85	3.11	2.20
